user_id,persona,months_of_history,n_transactions,income_regularity,avg_monthly_income,savings_ratio,bill_payment_count,bill_payment_regularity,transaction_diversity,spending_to_income_ratio,balance_volatility,max_single_txn_pct_balance,circular_transfer_flag,balance_consistency_pass,composite_score,risk_label,tier
U0688_2c3a7d,risky_irregular,7,167,0.184,3555.81,-0.075,18,0.138,0.94,1.075,1.837,4.79,False,True,0.2468,high_risk,Bronze
U0689_16b877,gig_worker,7,316,0.213,6247.79,-0.005,33,0.034,0.881,1.005,1.857,6.76,False,True,0.21689999999999998,high_risk,Bronze
U0690_392e3e,stable_shop_owner,7,279,0.491,4703.06,-0.047,34,0.0,0.889,1.047,1.871,6.88,False,True,0.30519999999999997,medium_risk,Silver
U0691_9955fe,risky_irregular,7,147,0.291,2881.95,-0.065,17,0.154,0.863,1.065,1.811,6.1,False,True,0.27749999999999997,high_risk,Bronze
U0692_db285e,stable_shop_owner,7,216,0.0,3891.8,-0.073,18,0.214,0.867,1.073,1.596,5.84,False,True,0.19424999999999998,high_risk,Bronze
U0693_ad9d2d,seasonal_farmer,6,75,0.139,130486.45,0.897,7,0.141,0.897,0.103,0.539,0.09,False,True,0.4049,low_risk,Platinum/Gold
U0694_0da50d,fraud_gaming,7,82,0.0,1811.55,-0.079,3,0.0,0.912,1.079,2.319,18.24,True,True,0.1368,fraud_flag,Rejected - Fraud Review
U0695_f04159,gig_worker,7,279,0.374,4567.78,-0.063,29,0.09,0.887,1.063,1.69,7.81,False,True,0.29095,high_risk,Bronze
U0696_03a64f,thin_file_new_user,2,23,0.0,1121.94,-0.743,3,0.0,0.912,1.743,1.621,3.78,False,True,0.1368,insufficient_history,Pending - Needs More History
U0697_214518,gig_worker,7,307,0.672,7452.51,-0.025,28,0.0,0.908,1.025,1.489,4.56,False,True,0.37139999999999995,medium_risk,Silver
U0698_e45768,thin_file_new_user,2,21,0.0,662.72,-0.733,1,0.0,0.763,1.733,1.362,2.99,False,True,0.11445,insufficient_history,Pending - Needs More History
U0699_22bfb7,stable_shop_owner,7,254,0.519,5160.89,-0.03,22,0.235,0.876,1.03,1.745,7.91,False,True,0.38354999999999995,low_risk,Platinum/Gold
U0700_aa6286,stable_shop_owner,7,262,0.221,5721.15,-0.063,30,0.0,0.911,1.063,1.717,4.15,False,True,0.214,high_risk,Bronze
U0701_7cef4f,seasonal_farmer,5,89,0.107,266321.19,0.915,9,0.147,0.911,0.085,0.59,0.08,False,True,0.4012,low_risk,Platinum/Gold
U0702_dd9f97,stable_shop_owner,7,281,0.402,6330.67,-0.004,24,0.0,0.853,1.004,1.745,6.12,False,True,0.26864999999999994,high_risk,Bronze
U0703_169de0,risky_irregular,7,177,0.395,3630.9,-0.025,14,0.108,0.895,1.025,1.646,6.6,False,True,0.30489999999999995,medium_risk,Silver
U0704_16c2eb,stable_shop_owner,7,236,0.363,4797.59,-0.069,25,0.0,0.844,1.069,1.918,6.86,False,True,0.25365,high_risk,Bronze
U0705_a15c18,gig_worker,7,300,0.275,5740.99,-0.022,34,0.216,0.911,1.022,1.46,5.87,False,True,0.29769999999999996,high_risk,Bronze
U0706_51af23,risky_irregular,7,176,0.435,1218.74,-0.114,19,0.207,0.898,1.114,1.998,12.93,False,True,0.34904999999999997,medium_risk,Silver
U0707_2f5931,risky_irregular,7,188,0.239,1074.37,-0.177,14,0.137,0.853,1.177,2.117,8.53,False,True,0.2527,high_risk,Bronze
U0708_ce2c7d,seasonal_farmer,6,79,0.0,82994.4,0.788,8,0.161,0.94,0.212,0.644,0.12,False,True,0.3469,medium_risk,Silver
U0709_735220,gig_worker,7,333,0.63,7592.95,-0.025,32,0.275,0.869,1.025,1.46,4.62,False,True,0.43335,low_risk,Platinum/Gold
U0710_9ea35d,fraud_gaming,6,52,0.0,2749.95,-0.103,4,0.129,0.933,1.103,2.851,20.6,True,False,0.17864999999999998,fraud_flag,Rejected - Fraud Review
U0711_da089f,thin_file_new_user,2,24,0.883,1451.04,-0.239,4,0.0,0.858,1.239,1.498,4.15,False,True,0.43775,insufficient_history,Pending - Needs More History
U0712_6ee14d,risky_irregular,7,152,0.231,1824.95,-0.017,12,0.128,0.838,1.017,1.896,4.71,False,True,0.24494999999999997,high_risk,Bronze
U0713_9f3f36,fraud_gaming,5,56,0.0,2230.46,-0.253,5,0.0,0.895,1.253,2.17,15.11,True,False,0.13425,fraud_flag,Rejected - Fraud Review
U0714_802f1a,risky_irregular,7,184,0.667,1326.88,-0.115,19,0.0,0.895,1.115,1.858,7.98,False,True,0.3677,medium_risk,Silver
U0715_1070c7,stable_shop_owner,7,258,0.741,5340.36,-0.036,22,0.032,0.885,1.036,1.684,8.89,False,True,0.40169999999999995,low_risk,Platinum/Gold
U0716_456de8,gig_worker,7,317,0.439,5899.76,0.029,26,0.029,0.868,0.971,1.658,5.48,False,True,0.29835,high_risk,Bronze
U0717_244e76,stable_shop_owner,7,252,0.52,5826.84,-0.009,22,0.0,0.871,1.009,1.406,4.56,False,True,0.31265,medium_risk,Silver
U0718_6a61c4,thin_file_new_user,2,29,0.0,1772.32,-0.258,2,0.0,0.914,1.258,1.492,3.11,False,True,0.1371,insufficient_history,Pending - Needs More History
U0719_69ac6d,fraud_gaming,7,87,0.0,2060.39,-0.082,12,0.0,0.97,1.082,2.168,16.28,True,False,0.1455,fraud_flag,Rejected - Fraud Review
U0720_1830e6,gig_worker,7,307,0.55,5210.5,0.017,29,0.064,0.893,0.983,1.57,4.92,False,True,0.34904999999999997,medium_risk,Silver
U0721_ea9078,seasonal_farmer,7,84,0.0,54224.96,0.778,6,0.402,0.857,0.222,0.632,0.09,True,True,0.40475,fraud_flag,Rejected - Fraud Review
U0722_2433f1,stable_shop_owner,7,292,0.512,7976.2,0.03,24,0.243,0.891,0.97,1.527,3.92,False,True,0.39175,low_risk,Platinum/Gold
U0723_76266f,fraud_gaming,6,61,0.0,3555.32,-0.023,2,0.0,0.885,1.023,2.049,15.25,True,False,0.13275,fraud_flag,Rejected - Fraud Review
U0724_279139,stable_shop_owner,7,248,0.5,6813.09,-0.027,30,0.0,0.891,1.027,1.284,4.13,False,True,0.30865,medium_risk,Silver
U0725_8b5aad,stable_shop_owner,7,254,0.857,6093.59,-0.045,26,0.0,0.897,1.045,1.587,4.93,False,True,0.4345,low_risk,Platinum/Gold
U0726_52e44a,stable_shop_owner,7,296,0.627,3871.08,-0.035,23,0.008,0.849,1.035,1.569,5.93,False,True,0.34919999999999995,medium_risk,Silver
U0727_61ff78,stable_shop_owner,7,275,0.219,7035.59,0.011,25,0.171,0.891,0.989,1.506,3.92,False,True,0.26380000000000003,high_risk,Bronze
U0728_2ef5ef,gig_worker,7,320,0.758,7869.86,-0.024,32,0.069,0.896,1.024,1.603,4.35,False,True,0.4204,low_risk,Platinum/Gold
U0729_c3de2a,gig_worker,7,314,0.758,4214.23,-0.043,30,0.0,0.869,1.043,1.492,4.44,False,True,0.39564999999999995,low_risk,Platinum/Gold
U0730_410b31,seasonal_farmer,6,77,0.321,59444.21,0.734,8,0.192,0.879,0.266,0.515,0.12,False,True,0.4486,low_risk,Platinum/Gold
U0731_014190,stable_shop_owner,7,275,0.629,9045.95,-0.017,25,0.169,0.863,1.017,1.514,6.45,False,True,0.4003,low_risk,Platinum/Gold
U0732_ae4a95,stable_shop_owner,7,230,0.448,6637.76,0.0,24,0.0,0.913,1.0,1.338,3.81,False,True,0.29374999999999996,high_risk,Bronze
U0733_c67a8d,seasonal_farmer,6,81,0.304,179662.8,0.885,6,0.0,0.877,0.115,0.515,0.08,False,True,0.41495,low_risk,Platinum/Gold
U0734_2c54c0,stable_shop_owner,7,256,0.383,3748.76,-0.061,20,0.0,0.88,1.061,1.719,5.78,False,True,0.26605,high_risk,Bronze
U0735_a93ef4,thin_file_new_user,2,27,0.0,1207.34,-0.154,3,0.529,0.915,1.154,1.314,2.62,False,True,0.29595000000000005,insufficient_history,Pending - Needs More History
U0736_5773e4,stable_shop_owner,7,224,0.277,4028.8,-0.04,23,0.12,0.871,1.04,1.823,4.41,False,True,0.2636,high_risk,Bronze
U0737_120ef1,seasonal_farmer,6,98,0.0,181485.01,0.901,7,0.059,0.87,0.099,0.592,0.06,False,True,0.3284,medium_risk,Silver
U0738_73a122,seasonal_farmer,4,58,0.0,161434.78,0.882,4,0.238,0.907,0.118,0.62,0.15,False,True,0.38385,low_risk,Platinum/Gold
U0739_3ce751,seasonal_farmer,6,101,0.0,122917.27,0.848,8,0.306,0.844,0.152,0.56,0.05,False,True,0.38799999999999996,low_risk,Platinum/Gold
U0740_a5cf71,stable_shop_owner,7,271,0.794,7103.41,-0.003,36,0.121,0.871,1.003,1.607,6.34,False,True,0.44484999999999997,low_risk,Platinum/Gold
U0741_7d1d29,stable_shop_owner,7,255,0.731,7986.66,-0.035,25,0.032,0.91,1.035,1.515,7.13,False,True,0.40195,low_risk,Platinum/Gold
U0742_dd436d,risky_irregular,7,184,0.35,3228.09,-0.111,16,0.239,0.839,1.111,1.878,8.62,False,True,0.32004999999999995,medium_risk,Silver
U0743_0de2eb,stable_shop_owner,7,194,0.332,4321.59,-0.051,23,0.0,0.881,1.051,1.697,7.83,False,True,0.24835,high_risk,Bronze
U0744_3822a5,gig_worker,7,313,0.433,3272.29,-0.048,31,0.165,0.892,1.048,1.661,4.87,False,True,0.33485,medium_risk,Silver
U0745_83008d,gig_worker,7,292,0.505,7516.53,-0.02,31,0.077,0.9,1.02,1.504,4.4,False,True,0.33485,medium_risk,Silver
U0746_4645f2,seasonal_farmer,6,73,0.036,62159.7,0.789,6,0.035,0.938,0.211,0.482,0.14,False,True,0.3216,medium_risk,Silver
U0747_6165df,seasonal_farmer,7,94,0.128,210952.14,0.931,13,0.0,0.899,0.069,0.534,0.06,False,True,0.36585,medium_risk,Silver
U0748_89f53c,risky_irregular,7,137,0.069,1025.25,-0.341,10,0.055,0.899,1.341,1.934,17.62,False,True,0.1755,high_risk,Bronze
U0749_3b3a51,risky_irregular,7,182,0.514,2602.73,0.004,18,0.055,0.861,0.996,1.869,7.9,False,True,0.32635000000000003,medium_risk,Silver
U0750_3b11d7,stable_shop_owner,7,239,0.61,7288.22,-0.031,29,0.161,0.886,1.031,1.578,5.1,False,True,0.39469999999999994,low_risk,Platinum/Gold
U0751_5bd589,seasonal_farmer,6,67,0.242,70458.1,0.779,11,0.069,0.875,0.221,0.546,0.12,False,True,0.39244999999999997,low_risk,Platinum/Gold
U0752_704531,stable_shop_owner,7,293,0.495,5130.62,0.001,37,0.017,0.909,0.999,1.739,9.48,False,True,0.31489999999999996,medium_risk,Silver
U0753_4600e1,gig_worker,7,287,0.699,2947.27,-0.134,32,0.0,0.895,1.134,2.307,11.55,False,True,0.3789,low_risk,Platinum/Gold
U0754_6bb48a,thin_file_new_user,2,24,0.0,970.72,-0.766,6,0.0,0.876,1.766,1.633,4.63,False,True,0.1314,insufficient_history,Pending - Needs More History
U0755_3b8c2e,stable_shop_owner,7,297,0.477,9609.66,-0.009,32,0.0,0.888,1.009,1.34,4.22,False,True,0.30015,high_risk,Bronze
U0756_d54f2a,seasonal_farmer,6,67,0.097,175402.66,0.928,7,0.146,0.916,0.072,0.485,0.08,False,True,0.40075000000000005,low_risk,Platinum/Gold
U0757_4f32a8,fraud_gaming,7,93,0.0,1988.62,-0.146,9,0.0,0.891,1.146,2.095,16.39,False,False,0.13365,fraud_flag,Rejected - Fraud Review
U0758_60b541,stable_shop_owner,7,261,0.425,3091.17,-0.002,30,0.337,0.84,1.002,1.819,7.85,False,True,0.37585,low_risk,Platinum/Gold
U0759_e09ce6,gig_worker,7,296,0.455,3245.66,-0.026,22,0.141,0.873,1.026,1.744,6.45,False,True,0.3325,medium_risk,Silver
U0760_11178f,thin_file_new_user,2,26,0.678,1581.82,-0.21,4,0.085,0.963,1.21,1.3,3.57,False,True,0.40725,insufficient_history,Pending - Needs More History
U0761_b49c6c,stable_shop_owner,7,255,0.527,2934.01,-0.074,26,0.003,0.866,1.074,1.772,6.72,False,True,0.31525000000000003,medium_risk,Silver
U0762_da7955,stable_shop_owner,7,232,0.33,5394.87,-0.074,30,0.0,0.836,1.074,1.592,5.03,False,True,0.24089999999999998,high_risk,Bronze
U0763_770357,stable_shop_owner,7,233,0.3,4986.16,-0.033,22,0.282,0.909,1.033,1.562,6.85,False,True,0.32594999999999996,medium_risk,Silver
U0764_156b28,fraud_gaming,7,79,0.0,1716.26,-0.242,5,0.0,0.877,1.242,1.813,12.61,True,False,0.13155,fraud_flag,Rejected - Fraud Review
U0765_2165c4,stable_shop_owner,7,273,0.262,9047.7,-0.025,29,0.0,0.914,1.025,1.384,2.9,False,True,0.2288,high_risk,Bronze
U0766_2b3603,stable_shop_owner,7,235,0.293,5061.01,-0.025,21,0.0,0.887,1.025,1.316,4.17,False,True,0.23559999999999998,high_risk,Bronze
U0767_fefaa7,stable_shop_owner,7,261,0.234,6231.48,-0.015,33,0.001,0.897,1.015,1.408,3.91,False,True,0.21675,high_risk,Bronze
U0768_7c0f1a,stable_shop_owner,7,268,0.586,6044.44,-0.036,24,0.0,0.911,1.036,1.676,7.74,False,True,0.34175,medium_risk,Silver
U0769_36269b,thin_file_new_user,2,30,0.943,656.07,-0.262,3,0.1,0.894,1.262,1.857,6.94,False,True,0.49415,insufficient_history,Pending - Needs More History
U0770_ebb4bc,stable_shop_owner,7,268,0.581,6203.4,-0.04,21,0.088,0.875,1.04,1.734,5.83,False,True,0.361,medium_risk,Silver
U0771_87d7ce,gig_worker,7,278,0.351,3222.94,0.021,34,0.0,0.893,0.979,2.0,10.6,False,True,0.261,high_risk,Bronze
U0772_9b40b4,gig_worker,7,312,0.34,3349.27,-0.059,31,0.0,0.863,1.059,1.817,5.85,False,True,0.24844999999999998,high_risk,Bronze
U0773_75a367,risky_irregular,7,172,0.279,1702.95,-0.086,12,0.0,0.871,1.086,2.094,7.09,False,True,0.2283,high_risk,Bronze
U0774_317fc5,stable_shop_owner,7,221,0.692,3472.82,0.001,33,0.014,0.905,0.999,1.655,7.36,False,True,0.38234999999999997,low_risk,Platinum/Gold
U0775_d30caf,risky_irregular,7,164,0.416,3442.41,-0.07,12,0.01,0.827,1.07,1.878,7.57,False,True,0.27264999999999995,high_risk,Bronze
U0776_c297e8,thin_file_new_user,2,38,0.0,1011.03,-1.333,7,0.235,0.924,2.333,1.701,10.42,False,True,0.2091,insufficient_history,Pending - Needs More History
U0777_0024a2,stable_shop_owner,7,217,0.213,6780.81,-0.008,24,0.322,0.849,1.008,1.342,3.25,False,True,0.2985,high_risk,Bronze
U0778_5f113e,risky_irregular,7,192,0.185,2088.62,-0.15,13,0.0,0.85,1.15,1.563,8.12,False,True,0.19225,high_risk,Bronze
U0779_c3d833,risky_irregular,7,195,0.23,3196.14,-0.092,12,0.0,0.905,1.092,2.02,7.17,False,True,0.21625,high_risk,Bronze
U0780_816eb2,stable_shop_owner,7,242,0.545,3518.33,-0.009,25,0.0,0.883,1.009,1.724,5.17,False,True,0.3232,medium_risk,Silver
U0781_646c03,fraud_gaming,6,71,0.0,2150.55,-0.07,4,0.0,0.86,1.07,2.519,19.85,True,False,0.129,fraud_flag,Rejected - Fraud Review
U0782_337351,gig_worker,7,323,0.558,6233.38,-0.055,36,0.138,0.883,1.055,1.745,4.36,False,True,0.36915,medium_risk,Silver
U0783_ff9385,thin_file_new_user,2,36,0.631,2402.26,-0.021,3,0.584,0.94,1.021,1.303,3.17,False,True,0.53705,insufficient_history,Pending - Needs More History
U0784_546e3d,fraud_gaming,7,70,0.0,1772.32,-0.146,6,0.41,0.867,1.146,2.262,17.16,True,True,0.25305,fraud_flag,Rejected - Fraud Review
U0785_78fb5a,seasonal_farmer,6,68,0.075,151261.08,0.936,6,0.378,0.889,0.064,0.683,0.08,False,True,0.46020000000000005,low_risk,Platinum/Gold
U0786_ed0e02,risky_irregular,7,147,0.173,2516.62,-0.098,13,0.057,0.878,1.098,1.835,8.01,False,True,0.20934999999999998,high_risk,Bronze
U0787_17a6e2,seasonal_farmer,7,58,0.0,59940.44,0.789,8,0.198,0.945,0.211,0.433,0.12,False,True,0.35895,medium_risk,Silver
U0788_b9d65b,risky_irregular,7,176,0.26,2797.34,-0.029,18,0.0,0.892,1.029,1.812,6.46,False,True,0.2248,high_risk,Bronze
U0789_5eea4c,thin_file_new_user,2,25,0.93,1013.23,-0.423,5,0.345,0.982,1.423,1.499,2.91,False,True,0.5763,insufficient_history,Pending - Needs More History
U0790_dccf18,stable_shop_owner,7,294,0.346,6905.72,-0.048,28,0.065,0.897,1.048,1.71,4.03,False,True,0.27515,high_risk,Bronze
U0791_9ee4d4,seasonal_farmer,6,73,0.173,155290.17,0.896,9,0.0,0.942,0.104,0.551,0.1,False,True,0.38105,low_risk,Platinum/Gold
U0792_a8c1a1,seasonal_farmer,5,65,0.0,98226.26,0.835,4,0.88,0.932,0.165,0.544,0.11,False,True,0.5708000000000001,low_risk,Platinum/Gold
U0793_ee4e5b,stable_shop_owner,7,210,0.482,2323.5,-0.135,25,0.006,0.906,1.135,1.716,5.5,False,True,0.3064,medium_risk,Silver
U0794_129327,stable_shop_owner,7,244,0.481,2731.16,0.02,18,0.0,0.852,0.98,1.775,6.17,False,True,0.30015,high_risk,Bronze
U0795_dfc66b,seasonal_farmer,5,57,0.0,127221.66,0.917,6,0.0,0.913,0.083,0.581,0.09,False,True,0.32035,medium_risk,Silver
U0796_21ecb5,stable_shop_owner,7,252,0.611,5184.39,-0.035,29,0.094,0.884,1.035,1.619,3.71,False,True,0.37465,low_risk,Platinum/Gold
U0797_a2d9ea,stable_shop_owner,7,247,0.264,4159.09,-0.091,19,0.038,0.889,1.091,1.316,5.82,False,True,0.23714999999999997,high_risk,Bronze
U0798_22558c,thin_file_new_user,2,25,0.891,1473.68,-0.791,6,0.085,0.914,1.791,1.473,3.11,False,True,0.47445,insufficient_history,Pending - Needs More History
U0799_9d666e,thin_file_new_user,2,32,0.485,1265.03,-0.804,4,0.052,0.929,1.804,1.481,8.58,False,True,0.3247,insufficient_history,Pending - Needs More History
U0800_326f4c,thin_file_new_user,2,34,0.761,1702.9,-0.577,5,0.0,0.949,1.577,1.738,6.62,False,True,0.40869999999999995,insufficient_history,Pending - Needs More History
U0801_c2d5d8,seasonal_farmer,6,86,0.0,202520.72,0.898,10,0.0,0.901,0.102,0.613,0.08,False,True,0.31475,medium_risk,Silver
U0802_86948f,risky_irregular,7,167,0.23,1358.86,-0.153,14,0.214,0.87,1.153,2.475,11.61,False,True,0.2752,high_risk,Bronze
U0803_b2790e,gig_worker,7,315,0.45,3814.63,-0.052,37,0.0,0.874,1.052,1.723,8.68,False,True,0.28859999999999997,high_risk,Bronze
U0804_dcb534,stable_shop_owner,7,247,0.736,5747.87,0.004,25,0.0,0.913,0.996,1.565,3.77,False,True,0.39535,low_risk,Platinum/Gold
U0805_25a1be,stable_shop_owner,7,266,0.289,4980.13,-0.013,36,0.126,0.909,1.013,1.687,4.6,False,True,0.2753,high_risk,Bronze
U0806_575ad5,thin_file_new_user,2,33,0.0,1197.54,-0.131,5,0.099,0.847,1.131,1.569,4.61,False,True,0.15675,insufficient_history,Pending - Needs More History
U0807_1cc34e,stable_shop_owner,7,224,0.558,3331.8,-0.009,25,0.047,0.837,1.009,1.64,5.42,False,True,0.33494999999999997,medium_risk,Silver
U0808_948fc9,gig_worker,7,275,0.451,2764.92,-0.076,31,0.0,0.89,1.076,1.651,5.4,False,True,0.29135,high_risk,Bronze
U0809_4c7180,fraud_gaming,7,78,0.0,1667.74,-0.116,4,0.0,0.86,1.116,3.235,28.13,True,False,0.129,fraud_flag,Rejected - Fraud Review
U0810_eb80ab,stable_shop_owner,7,251,0.448,3372.53,-0.02,26,0.097,0.875,1.02,1.676,7.37,False,True,0.31715000000000004,medium_risk,Silver
U0811_c0796e,stable_shop_owner,7,270,0.421,6548.37,0.015,28,0.163,0.868,0.985,1.64,6.09,False,True,0.32944999999999997,medium_risk,Silver
U0812_e42729,fraud_gaming,6,89,0.0,1568.93,-0.251,7,0.0,0.884,1.251,2.623,17.9,True,True,0.1326,fraud_flag,Rejected - Fraud Review
U0813_63e408,gig_worker,7,305,0.553,7064.66,0.003,27,0.0,0.885,0.997,1.588,4.1,False,True,0.32689999999999997,medium_risk,Silver
U0814_1d744e,stable_shop_owner,7,223,0.278,4566.58,-0.004,21,0.013,0.952,1.004,1.774,4.13,False,True,0.244,high_risk,Bronze
U0815_708c57,risky_irregular,7,170,0.255,2460.7,-0.046,14,0.068,0.866,1.046,1.822,7.51,False,True,0.23954999999999999,high_risk,Bronze
U0816_ace23a,risky_irregular,7,178,0.194,1294.99,-0.273,11,0.156,0.849,1.273,2.298,13.27,False,True,0.24205,high_risk,Bronze
U0817_587fac,gig_worker,7,310,0.706,7664.91,-0.047,31,0.151,0.902,1.047,1.662,5.72,False,True,0.42769999999999997,low_risk,Platinum/Gold
U0818_74af4a,thin_file_new_user,2,37,0.748,1673.15,-0.279,3,0.276,0.83,1.279,1.276,4.28,False,True,0.46909999999999996,insufficient_history,Pending - Needs More History
U0819_f6c69f,stable_shop_owner,7,240,0.785,4347.37,-0.049,24,0.088,0.861,1.049,1.533,4.61,False,True,0.43029999999999996,low_risk,Platinum/Gold
U0820_ffe3aa,stable_shop_owner,7,258,0.549,5374.45,-0.05,29,0.014,0.905,1.05,1.474,3.41,False,True,0.33210000000000006,medium_risk,Silver
U0821_4fcdd0,gig_worker,7,328,0.544,6360.02,-0.012,31,0.113,0.908,1.012,1.428,4.22,False,True,0.3605,medium_risk,Silver
U0822_225a7a,stable_shop_owner,7,282,0.649,5060.09,0.003,31,0.096,0.883,0.997,1.642,5.53,False,True,0.389,low_risk,Platinum/Gold
U0823_58f6cd,thin_file_new_user,2,28,0.884,871.72,-0.912,5,0.048,0.936,1.912,1.902,3.52,False,True,0.46420000000000006,insufficient_history,Pending - Needs More History
U0824_c664a2,risky_irregular,7,131,0.058,1685.51,-0.17,13,0.012,0.856,1.17,1.937,8.82,False,True,0.1523,high_risk,Bronze
U0825_d14de9,stable_shop_owner,7,246,0.592,4102.68,-0.043,26,0.0,0.886,1.043,1.507,4.93,False,True,0.34009999999999996,medium_risk,Silver
U0826_c895ce,gig_worker,7,341,0.506,7485.28,-0.027,34,0.097,0.89,1.027,1.476,3.42,False,True,0.3397,medium_risk,Silver
U0827_70925b,stable_shop_owner,7,253,0.385,6556.14,-0.054,20,0.0,0.855,1.054,1.607,4.85,False,True,0.263,high_risk,Bronze
U0828_63f888,risky_irregular,7,144,0.4,4537.33,-0.065,12,0.004,0.866,1.065,1.684,4.58,True,True,0.2711,fraud_flag,Rejected - Fraud Review
U0829_3f64e9,stable_shop_owner,7,241,0.489,4900.73,-0.0,26,0.0,0.868,1.0,1.542,5.02,False,True,0.30135,high_risk,Bronze
U0830_e302d5,thin_file_new_user,2,19,0.0,0.0,0.0,4,0.681,0.942,,2.603,5.52,False,True,0.3456,insufficient_history,Pending - Needs More History
U0831_e7062b,gig_worker,7,334,0.18,3821.17,-0.013,27,0.004,0.878,1.013,1.698,5.56,False,True,0.1959,high_risk,Bronze
U0832_a57303,seasonal_farmer,6,78,0.073,202362.28,0.924,8,0.0,0.902,0.076,0.571,0.08,False,True,0.34565,medium_risk,Silver
U0833_cc1b57,thin_file_new_user,2,28,0.7,1584.88,-0.2,1,0.0,0.896,1.2,1.059,2.62,False,True,0.37939999999999996,insufficient_history,Pending - Needs More History
U0834_d045fe,thin_file_new_user,2,22,0.955,649.78,-1.898,1,0.0,0.845,2.898,2.009,9.84,False,True,0.46099999999999997,insufficient_history,Pending - Needs More History
U0835_d4dccf,gig_worker,7,315,0.682,6412.83,0.005,30,0.0,0.884,0.995,1.612,4.25,False,True,0.37229999999999996,low_risk,Platinum/Gold
U0836_50255e,risky_irregular,7,179,0.289,3444.76,-0.02,13,0.0,0.846,1.02,1.782,7.37,False,True,0.22804999999999997,high_risk,Bronze
U0837_0d7f85,fraud_gaming,7,50,0.0,1287.49,-0.285,8,0.0,0.948,1.285,2.651,18.25,True,False,0.1422,fraud_flag,Rejected - Fraud Review
U0838_c3d342,seasonal_farmer,6,89,0.206,144886.21,0.909,11,0.0,0.869,0.091,0.587,0.06,False,True,0.38425,low_risk,Platinum/Gold
U0839_ce1e4b,gig_worker,7,280,0.412,4906.72,-0.066,35,0.027,0.895,1.066,1.731,5.75,False,True,0.28654999999999997,high_risk,Bronze
U0840_56b4ae,stable_shop_owner,7,250,0.475,7332.5,-0.018,25,0.067,0.877,1.018,1.362,3.5,False,True,0.31789999999999996,medium_risk,Silver
U0841_940c24,risky_irregular,7,157,0.271,1237.97,-0.298,15,0.277,0.819,1.298,2.289,14.08,False,True,0.30079999999999996,high_risk,Bronze
U0842_bf93cb,gig_worker,7,360,0.59,7935.16,-0.016,36,0.058,0.87,1.016,1.613,5.03,False,True,0.3544,medium_risk,Silver
U0843_c60f24,seasonal_farmer,6,63,0.036,30089.32,0.549,6,0.333,0.95,0.451,0.786,0.28,False,True,0.3648,medium_risk,Silver
U0844_8c8374,stable_shop_owner,7,303,0.541,4742.27,-0.011,34,0.0,0.946,1.011,1.548,4.64,False,True,0.33125,medium_risk,Silver
U0845_ea7577,risky_irregular,7,166,0.115,2375.16,-0.064,17,0.21,0.891,1.064,1.621,5.46,False,True,0.2369,high_risk,Bronze
U0846_147c56,seasonal_farmer,5,84,0.092,218807.4,0.909,6,0.0,0.914,0.091,0.645,0.09,False,True,0.3511,medium_risk,Silver
U0847_17b5bc,thin_file_new_user,2,26,0.248,1158.04,-0.97,6,0.0,0.893,1.97,1.654,3.39,False,True,0.22074999999999997,insufficient_history,Pending - Needs More History
U0848_135e27,stable_shop_owner,7,276,0.591,6497.61,-0.019,26,0.212,0.891,1.019,1.489,4.64,False,True,0.40409999999999996,low_risk,Platinum/Gold
U0849_af6771,fraud_gaming,7,76,0.0,1558.75,-0.196,5,0.0,0.928,1.196,2.047,14.5,True,False,0.1392,fraud_flag,Rejected - Fraud Review
U0850_00f6bb,stable_shop_owner,7,253,0.376,3363.21,-0.057,22,0.095,0.895,1.057,1.934,7.6,False,True,0.29435,high_risk,Bronze
U0851_1e5447,stable_shop_owner,7,247,0.55,5496.65,-0.042,21,0.0,0.897,1.042,1.281,3.59,False,True,0.32705,medium_risk,Silver
U0852_b94149,risky_irregular,7,172,0.508,2682.76,-0.007,15,0.205,0.872,1.007,1.957,7.65,False,True,0.3701,medium_risk,Silver
U0853_8d2d8d,fraud_gaming,7,80,0.0,1471.44,-0.109,5,0.0,0.963,1.109,2.803,23.9,True,False,0.14445,fraud_flag,Rejected - Fraud Review
U0854_e3a72e,stable_shop_owner,7,239,0.318,8108.87,-0.044,24,0.0,0.889,1.044,1.369,4.51,False,True,0.24464999999999998,high_risk,Bronze
U0855_d7e5a1,gig_worker,7,359,0.546,7073.44,0.01,33,0.16,0.867,0.99,1.483,3.94,False,True,0.37115,medium_risk,Silver
U0856_0380ac,thin_file_new_user,2,28,0.63,410.34,-0.429,4,0.209,0.856,1.429,2.757,12.24,False,True,0.41159999999999997,insufficient_history,Pending - Needs More History
U0857_d7fc37,risky_irregular,7,153,0.182,3057.43,-0.105,13,0.0,0.84,1.105,1.934,6.58,False,True,0.18969999999999998,high_risk,Bronze
U0858_7abd2d,seasonal_farmer,4,72,0.0,230646.71,0.933,9,0.0,0.892,0.067,0.744,0.09,False,True,0.3204,medium_risk,Silver
U0859_30cebc,gig_worker,7,311,0.285,7586.58,-0.013,30,0.186,0.871,1.013,1.406,6.16,False,True,0.2862,high_risk,Bronze
U0860_060a0b,thin_file_new_user,2,23,0.0,413.51,-0.665,2,0.0,0.842,1.665,1.932,6.53,False,True,0.1263,insufficient_history,Pending - Needs More History
